"","TagID","travel_time","Release_Group_SAIL","Year","Group","origin","Route","TagType","FishID","tt.grp"
"1591",570,37.69794142,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-044","Chips"
"1592",571,39.1643092,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-046","Chips"
"1593",572,48.83671096,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-048","Chips"
"1594",573,45.38804616,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-049","Chips"
"1595",574,50.81583649,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-051","Ben.Dec"
"1596",575,45.79684506,"Upper Sacramento River",2017,"Winter","hatchery","SacRSlough","JSATS","WR2017-052","Chips"
"1597",576,36.42365325,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-054","Chips"
"1598",577,44.96083252,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-057","Chips"
"1599",578,20.06118808,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-062","Chips"
"1600",579,40.29756869,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-064","Chips"
"1601",580,37.67036403,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-065","Chips"
"1602",581,58.87531441,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-067","Chips"
"1603",582,44.84049363,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-069","Chips"
"1604",583,53.66643331,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-072","Chips"
"1605",584,40.73015313,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-077","Chips"
"1606",585,44.97207006,"Upper Sacramento River",2017,"Winter","hatchery","SacRSlough","JSATS","WR2017-078","Chips"
"1607",586,29.81923454,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-079","Chips"
"1608",587,43.30906347,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-080","Chips"
"1609",588,40.14183909,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-082","Chips"
"1610",589,46.93119037,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-085","Chips"
"1611",590,37.19175272,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-087","Chips"
"1612",591,47.01753438,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-090","Chips"
"1613",592,42.29234024,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-091","Chips"
"1614",593,39.28005516,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-092","Chips"
"1615",594,39.14205301,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-095","Chips"
"1616",595,15.81497681,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-096","Chips"
"1617",596,46.79845453,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-097","Chips"
"1618",597,51.00028229,"Upper Sacramento River",2017,"Winter","hatchery","CenDel","JSATS","WR2017-098","Chips"
"1619",598,37.6819662,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-100","Chips"
"1620",599,13.03594337,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-101","Chips"
"1621",600,48.44009074,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-102","Chips"
"1622",601,45.84917066,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-103","Chips"
"1623",602,53.65559233,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-106","Chips"
"1624",603,38.70561501,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-109","Chips"
"1625",604,47.80660802,"Upper Sacramento River",2017,"Winter","hatchery","CenDel","JSATS","WR2017-111","Chips"
"1626",605,41.71342714,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-112","Chips"
"1627",606,41.69757874,"Upper Sacramento River",2017,"Winter","hatchery","SacRSlough","JSATS","WR2017-113","Chips"
"1628",607,46.87961669,"Upper Sacramento River",2017,"Winter","hatchery","SacRSlough","JSATS","WR2017-117","Chips"
"1629",608,53.59592171,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-118","Chips"
"1630",609,53.36117617,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-119","Chips"
"1631",610,48.90256108,"Upper Sacramento River",2017,"Winter","hatchery","SacRSlough","JSATS","WR2017-121","Chips"
"1632",611,46.82401942,"Upper Sacramento River",2017,"Winter","hatchery","SacRSlough","JSATS","WR2017-123","Chips"
"1633",612,41.76067869,"Upper Sacramento River",2017,"Winter","hatchery","CenDel","JSATS","WR2017-126","Chips"
"1634",613,45.83524419,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-133","Chips"
"1635",614,56.10977828,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-134","Chips"
"1636",615,44.82043087,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-137","Chips"
"1637",616,52.572512,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-142","Chips"
"1638",617,48.49434745,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-150","Chips"
"1639",618,56.14608225,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-152","Chips"
"1640",619,48.00529899,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-153","Chips"
"1641",620,54.67493377,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-155","Chips"
"1642",621,45.8929845,"Upper Sacramento River",2017,"Winter","hatchery","Yolo, SacRSlough","JSATS","WR2017-158","Chips"
"1643",622,57.19416951,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-160","Chips"
"1644",623,48.86895601,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-168","Chips"
"1645",624,48.10615185,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-175","Chips"
"1646",625,46.90433456,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-178","Chips"
"1647",626,42.20588206,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-180","Chips"
"1648",627,61.47704205,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-187","Chips"
"1649",628,44.86196672,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-188","Chips"
"1650",629,60.06333466,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-189","Ben.Dec"
"1651",630,50.51728657,"Upper Sacramento River",2017,"Winter","hatchery","CenDel","JSATS","WR2017-201","Chips"
"1652",631,65.56940051,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-204","Chips"
"1653",632,45.86667209,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-206","Chips"
"1654",633,45.33478258,"Upper Sacramento River",2017,"Winter","hatchery","CenDel","JSATS","WR2017-207","Chips"
"1655",634,57.21497279,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-221","Chips"
"1656",635,54.74262469,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-223","Chips"
"1657",636,51.0923423,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-226","Chips"
"1658",637,47.74498902,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-228","Chips"
"1659",638,61.9149608,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-229","Chips"
"1660",639,44.90067524,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-231","Chips"
"1661",640,46.83849361,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-235","Chips"
"1662",641,56.77202846,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-240","Chips"
"1663",642,51.13232483,"Upper Sacramento River",2017,"Winter","hatchery","CenDel","JSATS","WR2017-245","Chips"
"1664",643,59.73346977,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-249","Chips"
"1665",644,59.76822105,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-250","Chips"
"1666",645,47.99098912,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-257","Chips"
"1667",646,48.53784104,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-259","Chips"
"1668",647,41.17198928,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-264","Chips"
"1669",648,46.79373314,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-266","Chips"
"1670",649,48.91876588,"Upper Sacramento River",2017,"Winter","hatchery","CenDel","JSATS","WR2017-272","Chips"
"1671",650,54.04405699,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-284","Chips"
"1672",651,52.11992809,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-287","Chips"
"1673",652,45.9324308,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-290","Chips"
"1674",653,59.73926707,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-294","Chips"
"1675",654,44.35621317,"Upper Sacramento River",2017,"Winter","hatchery","SacRSlough","JSATS","WR2017-297","Chips"
"1676",655,45.94352223,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-299","Chips"
"1677",656,39.74123617,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-300","Chips"
"1678",657,47.96147718,"Upper Sacramento River",2017,"Winter","hatchery","Yolo, SacRSlough","JSATS","WR2017-301","Chips"
"1679",658,44.80302919,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-303","Chips"
"1680",659,46.97716155,"Upper Sacramento River",2017,"Winter","hatchery","CenDel","JSATS","WR2017-312","Chips"
"1681",660,60.88426726,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-316","Chips"
"1682",661,46.73135354,"Upper Sacramento River",2017,"Winter","hatchery","Yolo, SacRSlough","JSATS","WR2017-324","Chips"
"1683",662,55.21295561,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-334","Chips"
"1684",663,47.03982566,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-335","Chips"
"1685",664,48.55015649,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-336","Chips"
"1686",665,45.121743,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-338","Ben.Dec"
"1687",666,60.48511392,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-342","Chips"
"1688",667,44.29430652,"Upper Sacramento River",2017,"Winter","hatchery","CenDel","JSATS","WR2017-343","Chips"
"1689",668,47.45467279,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-344","Chips"
"1690",669,47.97421655,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-345","Chips"
"1691",670,45.75506027,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-346","Chips"
"1692",671,61.04116856,"Upper Sacramento River",2017,"Winter","hatchery","SacRSlough","JSATS","WR2017-351","Chips"
"1693",672,44.94159056,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-356","Chips"
"1694",673,25.27950433,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-360","Chips"
"1695",674,45.9120205,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-362","Chips"
"1696",675,47.86689602,"Upper Sacramento River",2017,"Winter","hatchery","CenDel","JSATS","WR2017-365","Chips"
"1697",676,49.10286627,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-366","Chips"
"1698",677,47.80059845,"Upper Sacramento River",2017,"Winter","hatchery","SacRSlough","JSATS","WR2017-371","Chips"
"1699",678,43.36230271,"Upper Sacramento River",2017,"Winter","hatchery","SacRSlough","JSATS","WR2017-375","Chips"
"1700",679,47.89487181,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-376","Chips"
"1701",680,55.61567928,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-379","Chips"
"1702",681,36.57930336,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-388","Chips"
"1703",682,60.02351999,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-390","Ben.Dec"
"1704",683,56.84968051,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-395","Chips"
"1705",684,43.31921343,"Upper Sacramento River",2017,"Winter","hatchery","Yolo, SacRSlough","JSATS","WR2017-401","Chips"
"1706",685,57.20829317,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-403","Chips"
"1707",686,51.85558936,"Upper Sacramento River",2017,"Winter","hatchery","SacRSlough","JSATS","WR2017-404","Ben.Dec"
"1708",687,47.81457343,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-405","Chips"
"1709",688,44.27993179,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-406","Chips"
"1710",689,46.00731668,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-411","Chips"
"1711",690,47.84646065,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-419","Chips"
"1712",691,45.87079425,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-420","Chips"
"1713",692,51.15248516,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-424","Chips"
"1714",693,48.88221624,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-427","Ben.Dec"
"1715",694,45.13473139,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-428","Ben.Dec"
"1716",695,47.83303639,"Upper Sacramento River",2017,"Winter","hatchery","CenDel","JSATS","WR2017-430","Chips"
"1717",696,31.79067051,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-432","Chips"
"1718",697,45.72884051,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-433","Chips"
"1719",698,41.66776927,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-434","Chips"
"1720",699,46.78597042,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-439","Chips"
"1721",700,45.74382781,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-440","Chips"
"1722",701,21.56943589,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-441","Chips"
"1723",702,41.77781947,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-442","Chips"
"1724",703,45.77407771,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-445","Chips"
"1725",704,49.10234294,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-446","Chips"
"1726",705,34.17224428,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-448","Chips"
"1727",706,49.52565147,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-450","Chips"
"1728",707,44.90017466,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-451","Chips"
"1729",708,47.04324825,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-452","Chips"
"1730",709,43.2558219,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-456","Chips"
"1731",710,47.72358774,"Upper Sacramento River",2017,"Winter","hatchery","CenDel","JSATS","WR2017-457","Chips"
"1732",711,43.77112338,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-458","Chips"
"1733",712,57.6409997,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-459","Chips"
"1734",713,44.78864866,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-463","Chips"
"1735",714,47.01066014,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-464","Chips"
"1736",715,40.76057466,"Upper Sacramento River",2017,"Winter","hatchery","SacRSlough","JSATS","WR2017-466","Chips"
"1737",716,46.50161807,"Upper Sacramento River",2017,"Winter","hatchery","SacRSlough","JSATS","WR2017-467","Chips"
"1738",717,45.34336346,"Upper Sacramento River",2017,"Winter","hatchery","CenDel","JSATS","WR2017-468","Chips"
"1739",718,38.18721944,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-469","Chips"
"1740",719,37.69183355,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-471","Chips"
"1741",720,53.05903088,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-472","Chips"
"1742",721,41.74987747,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-474","Chips"
"1743",722,45.85045083,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-476","Chips"
"1744",723,46.96216552,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-477","Chips"
"1745",724,53.72961789,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-478","Chips"
"1746",725,43.8683397,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-479","Chips"
"1747",726,51.13031727,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-480","Chips"
"1748",727,29.95648069,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-484","Chips"
"1749",728,44.35548765,"Upper Sacramento River",2017,"Winter","hatchery","SacRSlough","JSATS","WR2017-487","Chips"
"1750",729,43.85960197,"Upper Sacramento River",2017,"Winter","hatchery","CenDel","JSATS","WR2017-488","Chips"
"1751",730,44.90085397,"Upper Sacramento River",2017,"Winter","hatchery","CenDel","JSATS","WR2017-493","Chips"
"1752",731,41.2538223,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-494","Chips"
"1753",732,45.94527348,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-498","Chips"
"1754",733,43.86006916,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-499","Chips"
"1755",734,46.93303484,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-501","Chips"
"1756",735,44.39322815,"Upper Sacramento River",2017,"Winter","hatchery","CenDel","JSATS","WR2017-503","Chips"
"1757",736,46.83074287,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-504","Chips"
"1758",737,42.72179667,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-505","Chips"
"1759",738,41.68400616,"Upper Sacramento River",2017,"Winter","hatchery","Yolo, SacRSlough","JSATS","WR2017-506","Chips"
"1760",739,59.69362851,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-507","Chips"
"1761",740,44.95062111,"Upper Sacramento River",2017,"Winter","hatchery","Yolo, SacRSlough","JSATS","WR2017-508","Chips"
"1762",741,41.73147218,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-509","Ben.Dec"
"1763",742,41.25734537,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-511","Chips"
