"FishID","TagID","travel_time","Release_Group_SAIL","Year","Route","TagType","tt.grp","SD","rel","end","PDO"
"WR2016-310",495,17.00252347,"Upper Sacramento River",2016,"SacR","JSATS","Chips",14694.1318307805,2016-02-18,2016-03-08,1.42
"WR2016-315",496,11.90030618,"Upper Sacramento River",2016,"SacR","JSATS","Chips",20368.8809545305,2016-02-18,2016-03-03,1.42
"WR2016-322",497,11.79603368,"Upper Sacramento River",2016,"SacRSlough","JSATS","Chips",17021.158066024,2016-02-18,2016-03-02,1.42
"WR2016-324",498,33.13521272,"Upper Sacramento River",2016,"SacR","JSATS","Chips",21429.8244831037,2016-02-18,2016-03-23,1.42
"WR2016-325",499,11.92197057,"Upper Sacramento River",2016,"SacRSlough","JSATS","Chips",21029.3704653009,2016-02-18,2016-03-03,1.42
"WR2016-330",500,22.21380051,"Upper Sacramento River",2016,"SacR","JSATS","Chips",20449.3374680057,2016-02-18,2016-03-13,1.42
"WR2016-332",501,19.61705203,"Upper Sacramento River",2016,"SacR","JSATS","Chips",17470.3179908215,2016-02-18,2016-03-10,1.42
"WR2016-334",502,18.02841566,"Upper Sacramento River",2016,"SacR","JSATS","Chips",19529.6686680819,2016-02-18,2016-03-08,1.42
"WR2016-336",503,9.726179606,"Upper Sacramento River",2016,"SacR","JSATS","Chips",24995.8190357182,2016-02-18,2016-02-29,1.29
"WR2016-337",504,24.2565081,"Upper Sacramento River",2016,"CenDel","JSATS","Chips",14756.0047393421,2016-02-18,2016-03-14,1.42
"WR2016-339",505,23.30944281,"Upper Sacramento River",2016,"SacR","JSATS","Chips",19439.7018521331,2016-02-18,2016-03-14,1.42
"WR2016-343",506,12.88721741,"Upper Sacramento River",2016,"SacR","JSATS","Chips",20177.7850132556,2016-02-18,2016-03-03,1.42
"WR2016-346",507,19.62218459,"Upper Sacramento River",2016,"SacRSlough","JSATS","Chips",19949.5419943159,2016-02-18,2016-03-10,1.42
"WR2016-356",508,18.55371414,"Upper Sacramento River",2016,"SacR","JSATS","Chips",9777.31206345818,2016-02-18,2016-03-08,1.42
"WR2016-357",509,9.712650104,"Upper Sacramento River",2016,"SacR","JSATS","Chips",19657.2193456792,2016-02-18,2016-02-29,1.29
"WR2016-366",510,11.89450449,"Upper Sacramento River",2016,"SacR","JSATS","Chips",22987.3315343775,2016-02-18,2016-03-01,1.42
"WR2016-373",511,29.98911641,"Upper Sacramento River",2016,"SacR","JSATS","Chips",18376.7632587331,2016-02-18,2016-03-20,1.42
"WR2016-374",512,11.90266966,"Upper Sacramento River",2016,"SacRSlough","JSATS","Chips",13778.2093104943,2016-02-18,2016-03-02,1.42
"WR2016-383",513,32.68104584,"Upper Sacramento River",2016,"SacR","JSATS","Chips",25265.3576638291,2016-02-18,2016-03-23,1.42
"WR2016-399",514,21.15210183,"Upper Sacramento River",2016,"SacR","JSATS","Chips",25741.8341225173,2016-02-18,2016-03-10,1.42
"WR2016-403",515,10.82162693,"Upper Sacramento River",2016,"SacR","JSATS","Chips",15504.0801937073,2016-02-18,2016-03-01,1.42
"WR2016-405",516,11.9087074,"Upper Sacramento River",2016,"SacR","JSATS","Chips",20657.1170414282,2016-02-18,2016-03-02,1.42
"WR2016-407",517,11.98000774,"Upper Sacramento River",2016,"SacRSlough","JSATS","Chips",11086.3896166638,2016-02-18,2016-03-02,1.42
"WR2016-409",518,10.82386836,"Upper Sacramento River",2016,"SacRSlough","JSATS","Chips",17264.4254133938,2016-02-18,2016-03-01,1.42
"WR2016-412",519,12.95818207,"Upper Sacramento River",2016,"SacRSlough","JSATS","Chips",13792.2890546312,2016-02-18,2016-03-03,1.42
"WR2016-419",520,12.98554602,"Upper Sacramento River",2016,"SacR","JSATS","Chips",13847.42782444,2016-02-18,2016-03-04,1.42
"WR2016-426",521,12.89946041,"Upper Sacramento River",2016,"SacRSlough","JSATS","Chips",24423.8676606904,2016-02-18,2016-03-04,1.42
"WR2016-433",522,9.826973796,"Upper Sacramento River",2016,"SacR","JSATS","Chips",24865.4364064809,2016-02-18,2016-02-29,1.29
"WR2016-438",523,11.89645715,"Upper Sacramento River",2016,"SacRSlough","JSATS","Chips",21933.0757153028,2016-02-18,2016-03-02,1.42
"WR2016-440",524,10.90497931,"Upper Sacramento River",2016,"SacR","JSATS","Chips",22332.5378724361,2016-02-18,2016-03-02,1.42
"WR2016-444",525,37.74289464,"Upper Sacramento River",2016,"SacRSlough","JSATS","Chips",19137.0203904623,2016-02-18,2016-03-28,1.42
"WR2016-449",526,14.98885331,"Upper Sacramento River",2016,"SacR","JSATS","Chips",18246.821343964,2016-02-18,2016-03-06,1.42
"WR2016-451",527,12.83708659,"Upper Sacramento River",2016,"SacR","JSATS","Chips",14511.4922494807,2016-02-18,2016-03-03,1.42
"WR2016-457",528,19.7017248,"Upper Sacramento River",2016,"SacR","JSATS","Chips",25489.0457386467,2016-02-18,2016-03-09,1.42
"WR2016-459",529,12.93083991,"Upper Sacramento River",2016,"SacR","JSATS","Chips",16824.8242488272,2016-02-18,2016-03-04,1.42
"WR2016-473",530,12.80158718,"Upper Sacramento River",2016,"SacRSlough","JSATS","Chips",20447.6393868743,2016-02-18,2016-03-02,1.42
"WR2016-474",531,12.88425733,"Upper Sacramento River",2016,"SacR","JSATS","Chips",13181.2784672239,2016-02-18,2016-03-03,1.42
"WR2016-475",532,9.272276759,"Upper Sacramento River",2016,"SacRSlough","JSATS","Chips",26592.2835199425,2016-02-18,2016-02-29,1.29
"WR2016-480",533,21.73912534,"Upper Sacramento River",2016,"SacR","JSATS","Chips",23200.8707888907,2016-02-18,2016-03-12,1.42
"WR2016-485",534,10.88220659,"Upper Sacramento River",2016,"SacR","JSATS","Chips",22521.1116178886,2016-02-18,2016-03-02,1.42
"WR2016-490",535,10.88516981,"Upper Sacramento River",2016,"SacR","JSATS","Chips",26479.449199665,2016-02-18,2016-03-04,1.42
"WR2016-491",536,24.29060355,"Upper Sacramento River",2016,"SacRSlough","JSATS","Chips",16702.4922282258,2016-02-18,2016-03-14,1.42
"WR2016-497",537,25.84909799,"Upper Sacramento River",2016,"SacR","JSATS","Chips",17254.5582336424,2016-02-18,2016-03-16,1.42
"WR2016-506",538,25.88403757,"Upper Sacramento River",2016,"SacRSlough, CenDel","JSATS","Chips",17848.7345815901,2016-02-18,2016-03-16,1.42
"WR2016-508",539,14.95353104,"Upper Sacramento River",2016,"SacR","JSATS","Chips",15629.2247174463,2016-02-18,2016-03-05,1.42
"WR2016-510",540,20.68266227,"Upper Sacramento River",2016,"SacR","JSATS","Chips",13748.8694179357,2016-02-18,2016-03-12,1.42
"WR2016-516",541,24.8016306,"Upper Sacramento River",2016,"SacRSlough","JSATS","Chips",18689.6437173438,2016-02-18,2016-03-15,1.42
"WR2016-517",542,19.17539113,"Upper Sacramento River",2016,"SacR","JSATS","Chips",17673.0196460561,2016-02-18,2016-03-12,1.42
"WR2016-524",543,11.78678861,"Upper Sacramento River",2016,"SacR","JSATS","Chips",21490.522341851,2016-02-18,2016-03-02,1.42
"WR2016-530",544,26.44360184,"Upper Sacramento River",2016,"SacR","JSATS","Chips",19732.6872830354,2016-02-18,2016-03-16,1.42
"WR2016-543",545,21.24043734,"Upper Sacramento River",2016,"SacR","JSATS","Chips",26413.5155752563,2016-02-18,2016-03-13,1.42
"WR2016-544",546,12.8894163,"Upper Sacramento River",2016,"SacR","JSATS","Chips",15043.277109383,2016-02-18,2016-03-02,1.42
"WR2016-546",547,10.78701413,"Upper Sacramento River",2016,"SacR","JSATS","Chips",17292.0011918529,2016-02-18,2016-03-01,1.42
"WR2016-550",548,37.16771332,"Upper Sacramento River",2016,"SacR","JSATS","Chips",16452.9621379371,2016-02-18,2016-03-26,1.42
"WR2016-552",549,23.76544105,"Upper Sacramento River",2016,"SacR","JSATS","Chips",25798.6753656823,2016-02-18,2016-03-13,1.42
"WR2016-559",551,18.56236902,"Upper Sacramento River",2016,"SacR","JSATS","Chips",14966.0525744165,2016-02-18,2016-03-08,1.42
"WR2016-560",552,20.05973929,"Upper Sacramento River",2016,"SacR","JSATS","Chips",24180.8351291913,2016-02-18,2016-03-12,1.42
"WR2016-566",553,10.30236792,"Upper Sacramento River",2016,"SacR","JSATS","Chips",21783.8287998988,2016-02-18,2016-03-01,1.42
"WR2017-001",554,45.36959049,"Upper Sacramento River",2017,"SacR","JSATS","Chips",17220.5800028065,2017-02-02,2017-03-21,0.045
"WR2017-003",555,44.73733769,"Upper Sacramento River",2017,"SacR","JSATS","Chips",8740.39226594676,2017-02-02,2017-03-20,0.045
"WR2017-004",556,44.3349666,"Upper Sacramento River",2017,"SacRSlough, CenDel","JSATS","Chips",14953.5462614295,2017-02-02,2017-03-21,0.045
"WR2017-006",557,45.71120042,"Upper Sacramento River",2017,"SacR","JSATS","Ben.Dec",11390.9776403337,2017-02-02,2017-03-22,0.045
"WR2017-007",558,47.95890036,"Upper Sacramento River",2017,"SacR","JSATS","Chips",17735.4792997396,2017-02-02,2017-03-23,0.045
"WR2017-008",559,57.30007813,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",19326.043256699,2017-02-02,2017-04-02,0.216666667
"WR2017-009",560,49.90848578,"Upper Sacramento River",2017,"Yolo, SacRSlough","JSATS","Chips",20008.1245582413,2017-02-02,2017-03-26,0.045
"WR2017-021",562,46.08138693,"Upper Sacramento River",2017,"SacR","JSATS","Chips",13327.1568969086,2017-02-02,2017-03-22,0.045
"WR2017-030",563,47.15949273,"Upper Sacramento River",2017,"SacR","JSATS","Chips",18460.5488220143,2017-02-02,2017-03-22,0.045
"WR2017-031",564,39.19271516,"Upper Sacramento River",2017,"SacRSlough","JSATS","Chips",18009.1614393284,2017-02-02,2017-03-22,0.045
"WR2017-033",565,42.83395144,"Upper Sacramento River",2017,"Yolo, SacRSlough","JSATS","Chips",16829.7267135175,2017-02-02,2017-03-19,0.045
"WR2017-034",566,49.00796221,"Upper Sacramento River",2017,"CenDel","JSATS","Chips",17327.5492447505,2017-02-02,2017-03-25,0.045
"WR2017-035",567,44.37654587,"Upper Sacramento River",2017,"SacR","JSATS","Chips",9260.35933894606,2017-02-02,2017-03-20,0.045
"WR2017-039",568,39.64072922,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",26055.9886361759,2017-02-02,2017-03-14,0.045
"WR2017-043",569,43.84351897,"Upper Sacramento River",2017,"SacR","JSATS","Chips",21658.220858192,2017-02-02,2017-03-21,0.045
"WR2017-044",570,37.69794142,"Upper Sacramento River",2017,"SacR","JSATS","Chips",15543.8497463342,2017-02-02,2017-03-17,0.045
"WR2017-046",571,39.1643092,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",13836.4664703466,2017-02-02,2017-03-14,0.045
"WR2017-048",572,48.83671096,"Upper Sacramento River",2017,"SacR","JSATS","Chips",19771.6561211344,2017-02-02,2017-03-23,0.045
"WR2017-049",573,45.38804616,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",9914.03065232693,2017-02-02,2017-03-20,0.045
"WR2017-051",574,50.81583649,"Upper Sacramento River",2017,"SacR","JSATS","Ben.Dec",19628.1803746272,2017-02-02,2017-03-27,0.045
"WR2017-052",575,45.79684506,"Upper Sacramento River",2017,"SacRSlough","JSATS","Chips",18206.2871204144,2017-02-02,2017-03-21,0.045
"WR2017-054",576,36.42365325,"Upper Sacramento River",2017,"SacR","JSATS","Chips",20002.375548916,2017-02-02,2017-03-12,0.045
"WR2017-057",577,44.96083252,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",15624.6647263477,2017-02-02,2017-03-21,0.045
"WR2017-062",578,20.06118808,"Upper Sacramento River",2017,"SacR","JSATS","Chips",20639.7812153191,2017-02-02,2017-02-23,-0.01
"WR2017-064",579,40.29756869,"Upper Sacramento River",2017,"SacR","JSATS","Chips",17234.7253891442,2017-02-02,2017-03-18,0.045
"WR2017-065",580,37.67036403,"Upper Sacramento River",2017,"SacR","JSATS","Chips",21382.1277846278,2017-02-02,2017-03-13,0.045
"WR2017-067",581,58.87531441,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",15879.7681960032,2017-02-02,2017-04-03,0.216666667
"WR2017-069",582,44.84049363,"Upper Sacramento River",2017,"SacR","JSATS","Chips",10868.386107596,2017-02-02,2017-03-21,0.045
"WR2017-072",583,53.66643331,"Upper Sacramento River",2017,"SacR","JSATS","Chips",10229.9111673413,2017-02-02,2017-03-29,0.045
"WR2017-077",584,40.73015313,"Upper Sacramento River",2017,"SacR","JSATS","Chips",19038.5501037665,2017-02-02,2017-03-19,0.045
"WR2017-078",585,44.97207006,"Upper Sacramento River",2017,"SacRSlough","JSATS","Chips",18456.5471930965,2017-02-02,2017-03-20,0.045
"WR2017-079",586,29.81923454,"Upper Sacramento River",2017,"SacR","JSATS","Chips",16471.131976726,2017-02-02,2017-03-05,0.045
"WR2017-080",587,43.30906347,"Upper Sacramento River",2017,"SacR","JSATS","Chips",9938.1095528266,2017-02-02,2017-03-18,0.045
"WR2017-082",588,40.14183909,"Upper Sacramento River",2017,"SacR","JSATS","Chips",16005.8059921622,2017-02-02,2017-03-20,0.045
"WR2017-085",589,46.93119037,"Upper Sacramento River",2017,"SacR","JSATS","Chips",20031.9264972182,2017-02-02,2017-03-22,0.045
"WR2017-087",590,37.19175272,"Upper Sacramento River",2017,"SacR","JSATS","Chips",13784.8902701578,2017-02-02,2017-03-14,0.045
"WR2017-090",591,47.01753438,"Upper Sacramento River",2017,"SacR","JSATS","Chips",18799.9705664362,2017-02-02,2017-03-21,0.045
"WR2017-091",592,42.29234024,"Upper Sacramento River",2017,"SacR","JSATS","Chips",19972.3770949115,2017-02-02,2017-03-18,0.045
"WR2017-092",593,39.28005516,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",20144.5683214429,2017-02-02,2017-03-21,0.045
"WR2017-095",594,39.14205301,"Upper Sacramento River",2017,"SacR","JSATS","Chips",9718.48983553538,2017-02-02,2017-03-13,0.045
"WR2017-096",595,15.81497681,"Upper Sacramento River",2017,"SacR","JSATS","Chips",26640.5330024037,2017-02-02,2017-02-21,-0.01
"WR2017-097",596,46.79845453,"Upper Sacramento River",2017,"SacR","JSATS","Chips",9137.41952411522,2017-02-02,2017-03-22,0.045
"WR2017-098",597,51.00028229,"Upper Sacramento River",2017,"CenDel","JSATS","Chips",19400.9008969964,2017-02-02,2017-03-26,0.045
"WR2017-100",598,37.6819662,"Upper Sacramento River",2017,"SacR","JSATS","Chips",18826.0238357553,2017-02-02,2017-03-14,0.045
"WR2017-101",599,13.03594337,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",23726.8644453722,2017-02-02,2017-02-17,-0.01
"WR2017-102",600,48.44009074,"Upper Sacramento River",2017,"SacR","JSATS","Chips",21870.6528126746,2017-02-02,2017-03-23,0.045
"WR2017-103",601,45.84917066,"Upper Sacramento River",2017,"SacR","JSATS","Chips",19525.9859837567,2017-02-02,2017-03-22,0.045
"WR2017-106",602,53.65559233,"Upper Sacramento River",2017,"SacR","JSATS","Chips",10731.918634389,2017-02-02,2017-03-29,0.045
"WR2017-109",603,38.70561501,"Upper Sacramento River",2017,"SacR","JSATS","Chips",24515.4621461482,2017-02-02,2017-03-15,0.045
"WR2017-111",604,47.80660802,"Upper Sacramento River",2017,"CenDel","JSATS","Chips",20096.5792764301,2017-02-02,2017-03-22,0.045
"WR2017-112",605,41.71342714,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",18840.6261076079,2017-02-02,2017-03-21,0.045
"WR2017-113",606,41.69757874,"Upper Sacramento River",2017,"SacRSlough","JSATS","Chips",22225.6467365797,2017-02-02,2017-03-18,0.045
"WR2017-117",607,46.87961669,"Upper Sacramento River",2017,"SacRSlough","JSATS","Chips",23457.9870909447,2017-02-02,2017-03-22,0.045
"WR2017-118",608,53.59592171,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",21016.4768269394,2017-02-02,2017-03-29,0.045
"WR2017-119",609,53.36117617,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",18968.3773881413,2017-02-02,2017-03-28,0.045
"WR2017-121",610,48.90256108,"Upper Sacramento River",2017,"SacRSlough","JSATS","Chips",19526.7495706118,2017-02-02,2017-03-24,0.045
"WR2017-123",611,46.82401942,"Upper Sacramento River",2017,"SacRSlough","JSATS","Chips",14572.8498379244,2017-02-02,2017-03-22,0.045
"WR2017-126",612,41.76067869,"Upper Sacramento River",2017,"CenDel","JSATS","Chips",10243.2478659142,2017-02-02,2017-03-17,0.045
"WR2017-133",613,45.83524419,"Upper Sacramento River",2017,"SacR","JSATS","Chips",14456.5421965562,2017-02-02,2017-03-21,0.045
"WR2017-134",614,56.10977828,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",11901.31140854,2017-02-02,2017-03-31,0.045
"WR2017-137",615,44.82043087,"Upper Sacramento River",2017,"SacR","JSATS","Chips",19900.855196802,2017-02-02,2017-03-20,0.045
"WR2017-142",616,52.572512,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",19340.6225360689,2017-02-02,2017-03-28,0.045
"WR2017-150",617,48.49434745,"Upper Sacramento River",2017,"SacR","JSATS","Chips",23464.9713487633,2017-02-02,2017-03-24,0.045
"WR2017-152",618,56.14608225,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",17272.4493583389,2017-02-02,2017-03-31,0.045
"WR2017-153",619,48.00529899,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",20211.6723573751,2017-02-02,2017-03-24,0.045
"WR2017-155",620,54.67493377,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",18688.1606023456,2017-02-02,2017-03-30,0.045
"WR2017-160",622,57.19416951,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",16444.2969549626,2017-02-02,2017-04-02,0.216666667
"WR2017-168",623,48.86895601,"Upper Sacramento River",2017,"SacR","JSATS","Chips",19039.7828856562,2017-02-02,2017-03-24,0.045
"WR2017-175",624,48.10615185,"Upper Sacramento River",2017,"SacR","JSATS","Chips",16153.266508054,2017-02-02,2017-03-24,0.045
"WR2017-178",625,46.90433456,"Upper Sacramento River",2017,"SacR","JSATS","Chips",20008.3864264556,2017-02-02,2017-03-22,0.045
"WR2017-180",626,42.20588206,"Upper Sacramento River",2017,"SacR","JSATS","Chips",21594.1816746977,2017-02-02,2017-03-17,0.045
"WR2017-187",627,61.47704205,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",13483.3045213722,2017-02-02,2017-04-05,0.216666667
"WR2017-188",628,44.86196672,"Upper Sacramento River",2017,"SacR","JSATS","Chips",22786.4455044119,2017-02-02,2017-03-22,0.045
"WR2017-189",629,60.06333466,"Upper Sacramento River",2017,"Yolo","JSATS","Ben.Dec",17449.110268137,2017-02-02,2017-04-04,0.216666667
"WR2017-201",630,50.51728657,"Upper Sacramento River",2017,"CenDel","JSATS","Chips",21149.5813440096,2017-02-02,2017-03-25,0.045
"WR2017-204",631,65.56940051,"Upper Sacramento River",2017,"SacR","JSATS","Chips",21215.7269267911,2017-02-02,2017-04-09,0.216666667
"WR2017-206",632,45.86667209,"Upper Sacramento River",2017,"SacR","JSATS","Chips",18464.7704302659,2017-02-02,2017-03-22,0.045
"WR2017-207",633,45.33478258,"Upper Sacramento River",2017,"CenDel","JSATS","Chips",18202.9234980857,2017-02-02,2017-03-20,0.045
"WR2017-221",634,57.21497279,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",17818.5629370592,2017-02-02,2017-03-31,0.045
"WR2017-223",635,54.74262469,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",14286.4715064506,2017-02-02,2017-03-30,0.045
"WR2017-226",636,51.0923423,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",21126.5263830778,2017-02-02,2017-03-27,0.045
"WR2017-228",637,47.74498902,"Upper Sacramento River",2017,"SacR","JSATS","Chips",16536.7413910905,2017-02-02,2017-03-22,0.045
"WR2017-229",638,61.9149608,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",15207.3910740757,2017-02-02,2017-04-06,0.216666667
"WR2017-231",639,44.90067524,"Upper Sacramento River",2017,"SacR","JSATS","Chips",18095.6560918138,2017-02-02,2017-03-20,0.045
"WR2017-235",640,46.83849361,"Upper Sacramento River",2017,"SacR","JSATS","Chips",8388.5432640999,2017-02-02,2017-03-22,0.045
"WR2017-240",641,56.77202846,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",18383.7768188419,2017-02-02,2017-04-01,0.216666667
"WR2017-245",642,51.13232483,"Upper Sacramento River",2017,"CenDel","JSATS","Chips",20716.6898531681,2017-02-02,2017-03-25,0.045
"WR2017-249",643,59.73346977,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",15462.9482750462,2017-02-02,2017-04-03,0.216666667
"WR2017-250",644,59.76822105,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",18016.7455711771,2017-02-02,2017-04-03,0.216666667
"WR2017-257",645,47.99098912,"Upper Sacramento River",2017,"SacR","JSATS","Chips",17835.1496984437,2017-02-02,2017-03-23,0.045
"WR2017-259",646,48.53784104,"Upper Sacramento River",2017,"SacR","JSATS","Chips",16302.096800469,2017-02-02,2017-03-24,0.045
"WR2017-264",647,41.17198928,"Upper Sacramento River",2017,"SacR","JSATS","Chips",16050.5009004891,2017-02-02,2017-03-17,0.045
"WR2017-266",648,46.79373314,"Upper Sacramento River",2017,"SacR","JSATS","Chips",18838.9793426568,2017-02-02,2017-03-22,0.045
"WR2017-272",649,48.91876588,"Upper Sacramento River",2017,"CenDel","JSATS","Chips",19312.0870442096,2017-02-02,2017-03-24,0.045
"WR2017-284",650,54.04405699,"Upper Sacramento River",2017,"SacR","JSATS","Chips",3400.25552650266,2017-02-02,2017-03-28,0.045
"WR2017-287",651,52.11992809,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",16115.1088410154,2017-02-02,2017-03-27,0.045
"WR2017-290",652,45.9324308,"Upper Sacramento River",2017,"SacR","JSATS","Chips",20231.0619636908,2017-02-02,2017-03-20,0.045
"WR2017-294",653,59.73926707,"Upper Sacramento River",2017,"Yolo","JSATS","Chips",20500.0626385278,2017-02-02,2017-04-03,0.216666667
"WR2017-297",654,44.35621317,"Upper Sacramento River",2017,"SacRSlough","JSATS","Chips",15532.3610999271,2017-02-02,2017-03-20,0.045
"WR2017-299",655,45.94352223,"Upper Sacramento River",2017,"SacR","JSATS","Chips",12500.2652025502,2017-02-02,2017-03-22,0.045
"WR2017-300",656,39.74123617,"Upper Sacramento River",2017,"SacR","JSATS","Chips",23155.3855137122,2017-02-02,2017-03-17,0.045
"WR2017-301",657,47.96147718,"Upper Sacramento River",2017,"Yolo, SacRSlough","JSATS","Chips",20129.4491487995,2017-02-02,2017-03-23,0.045
"WR2017-303",658,44.80302919,"Upper Sacramento River",2017,"SacR","JSATS","Chips",18415.0235158759,2017-02-02,2017-03-22,0.045
